id,composition_id,o.sxx,o.syy,o.szz,o.sxy,o.syz,o.szx
22018,Al1 F5 Fe1,4.61431,4.19102,4.80978,0.0,0.0,0.0
22020,Al2 Mn1 S4,0.41815,0.41815,0.49602,0.0,0.0,0.0
22037,Ag1 Al1 O2,2.29914,2.29452,2.59472,0.0,0.0,0.0
22127,Al2 Ba3 Si2,0.17108,0.12837,0.15221,0.0,0.0,0.0
22198,Al2 Cu1 Mg1,0.60328,0.58239,0.33002,0.0,0.0,0.0
22253,Al2 B2 Ru3,0.37423,0.45462,0.41766,0.0,0.0,0.0
22285,Al1 Fe2,1.02992,1.0219,1.01507,0.036,0.01196,-0.0189
22292,Al1 N1 Nd2 O3,2.16909,2.16909,2.19139,0.0,0.0,0.0
22314,Al1 O4 P1,1.98616,1.98616,1.27639,0.0,0.0,0.0
22369,Al1 Cl3,1.06603,1.12356,1.30419,0.0,0.0,0.04925
22381,Al1 H3,1.30693,1.30693,1.38935,0.0,0.0,0.0
22382,Al3 Ir1,-0.02632,-0.02906,-0.36228,0.0,0.0,0.0
22411,Al2 Mn1 Te4,0.36297,0.36297,0.56755,0.0,0.0,0.0
22418,Ag1 Al1 S2,0.54517,0.54517,0.74546,0.0,0.0,0.0
22448,Al1 Cu1 S2,0.77461,0.77461,1.03248,0.0,0.0,0.0
22500,Al1 Cu3,2.10191,1.98196,2.30453,0.0,0.0,0.0
22585,Al2 Hg1 Te4,0.20655,0.20655,-0.04593,0.0,0.0,0.0
22589,Ag1 Al1 Se2,1.28583,1.28583,1.42639,0.0,0.0,0.0
23746,Al3 Er1,0.03107,0.03107,0.03107,0.0,0.0,0.0
23970,Al2 Cd1 S4,0.62863,0.62863,0.62081,0.0,0.0,0.0
23971,Al2 Se4 Zn1,0.35656,0.35656,0.30074,0.0,0.0,0.0
24301,Al2 Te4 Zn1,0.44172,0.44172,0.41703,0.0,0.0,0.0
25259,Al1 Ni4 U1,-0.18756,-0.18756,-0.18756,0.0,0.0,0.0
25922,Al3 Zr4,0.39384,0.39428,0.70284,0.00012,0.0,0.0
27070,Al2 Te5,0.15264,0.08798,0.09257,0.0,0.0,-0.09394
27475,Al3 Ni2 U1,2.2464,2.22373,1.23117,-0.01963,0.0,0.0
27571,Al1 Nb3,0.65826,0.65826,0.65826,0.0,0.0,0.0
27574,Al3 La1,-0.3796,-0.38226,1.09697,0.0,0.0,0.0
27622,Al3 Pr1,-0.32409,-0.32677,0.83066,0.0,0.0,0.0
27669,Al3 Nd1,-0.33989,-0.34448,0.84786,0.0,0.0,0.0
27682,Al1 Cu1 Te2,0.22876,0.22876,0.36568,0.0,0.0,0.0
27694,Al3 Zr1,0.16711,0.16711,0.01116,0.0,0.0,0.0
27884,Ag1 Al1 Te2,0.40121,0.40121,0.48291,0.0,0.0,0.0
28008,Al1 Cu1 O2,2.09915,2.09542,2.53108,0.0,0.0,0.0
28020,Al2 Np1 Pd5,1.21011,1.21011,1.34709,0.0,0.0,0.0
28447,Al1 O2 Rb1,3.18055,3.18055,3.18055,0.0,0.0,0.0
28518,Al1 V3,0.16538,0.16538,0.16538,0.0,0.0,0.0
28657,Al1 Cs1 O2,2.64077,2.64077,2.64077,0.0,0.0,0.0
28715,Al1 I2 Pd5,1.76336,1.76336,2.16057,0.0,0.0,0.0
28788,Al1 F4 K1,8.04366,8.04366,7.77029,0.0,0.0,0.0
29033,Al4 Mo2 Yb1,0.26414,0.26414,0.13923,0.0,0.0,0.0
29039,Al1 Pt2,8.66112,7.46189,8.49679,0.0,0.0,0.0
29102,Al1 Pt1,0.16677,0.16677,0.16677,0.0,0.0,0.0
29169,Al3 Cs2 F12 Na1,22.817,22.817,20.19517,0.0,0.0,0.0
29217,Al8 Cr5,2.07081,2.07081,1.08779,0.0,0.0,0.0
29448,Al1 Li5 O4,8.69773,8.84065,8.70517,0.0,0.0,0.0
29461,Al1 Cl4 Li1,7.24048,7.30827,7.01323,0.0,0.0,0.01276
29592,Al1 Na1 Te2,0.76548,0.76548,0.90821,0.0,0.0,0.0
29686,Al1 Ho1 O3,11.64501,12.36136,11.98581,0.0,0.0,0.0
30304,Al1 Au1 O2,2.51268,2.50677,2.39495,0.0,0.0,0.0
30324,Al1 Ti3,0.27421,0.27397,-0.03385,0.0,0.0,0.0
30376,Al1 Li1,0.91657,0.91657,0.91657,0.0,0.0,0.0
30404,Al2 Er1 Ni1,0.79992,0.90599,0.6968,0.0,0.0,0.0
30436,Al4 B2 Co1 O10,20.35498,19.86984,20.20306,0.0,0.0,0.19395
30456,Al5 Ba4,0.26652,0.272,0.18829,0.0043,0.00305,-0.00425
30870,Al1 K1 Te2,0.23115,0.23115,0.05195,0.0,0.0,0.0
30927,Al5 Ni2 Zr1,0.8564,0.8564,0.93054,0.0,0.0,0.0
30947,Al1 Cl4 Na1,7.44777,7.60171,7.49475,0.0,0.0,0.0
31172,Al1 Na1 Se2,0.69301,0.69301,0.99171,0.0,0.0,0.0
31386,Al1 Cs1 H8 N4,6.52951,6.52951,5.76581,0.0,0.0,0.0
31444,Al1 H1 O2,1.61369,1.60719,1.8166,0.0,0.0,0.0
31464,Al1 Ce1 H6,1.35078,1.35078,1.29611,0.0,0.0,0.0
31582,Al1 Au1,0.51509,0.59654,0.72458,0.0,0.0,-0.18459
31589,Al2 Dy1 Ni1,0.25006,0.56751,0.09822,0.0,0.0,0.0
31596,Al1 H6 La1,1.29037,1.29037,1.19525,0.0,0.0,0.0
31599,Al3 Th1,-0.10413,-0.10025,-0.07336,0.0,0.0,0.0
31636,Al1 H1 O2,1.65825,1.52337,1.72136,0.0,0.0,0.0
31666,Al1 H6 Nd1,1.27842,1.27842,1.43116,0.0,0.0,0.0
31668,Al1 H6 Pr1,1.28044,1.28044,1.44992,0.0,0.0,0.0
31705,Al1 Ce1 Si2,0.02951,0.02519,0.2686,0.00374,-0.00126,-0.00218
31754,Al1 C1 O1 Sc1,1.5465,1.5465,1.73386,0.0,0.0,0.0
31770,Al3 Ni5,1.58165,1.55864,1.65944,0.0,0.0,0.0
31792,Al1 Se2 Tl1,0.87162,0.87162,0.92378,0.0,0.0,0.0
31807,Al3 Hf1,0.32626,0.32626,0.27849,0.0,0.0,0.0
31829,Al1 La1 Si2,0.20223,0.19559,0.3719,0.00575,0.00081,0.00139
31927,Al3 Ce1,-0.38832,-0.38276,1.06045,0.0,0.0,0.0
31955,Al1 C1 V2,0.39706,0.39585,0.34171,0.0,0.0,0.0
31961,Al2 Ni1 Sc1,0.43521,0.40172,0.38743,0.0,0.0,0.0
32001,Al1 Mo3,0.45238,0.45238,0.45238,0.0,0.0,0.0
32023,Al1 C1 Ta2,0.25416,0.25366,0.12259,0.0,0.0,0.0
32157,Al4 O7 Sr1,15.35851,15.85826,15.46917,0.0,0.0,0.20947
32313,Al1 F6 Na3,21.08091,22.33549,21.45068,0.0,0.0,-0.29488
32426,Al1 O4 W1,8.13847,7.85902,8.24394,0.51909,0.1544,-0.06859
32506,Al1 Be1 Na3 O8 Si2,16.98679,16.72051,15.79261,0.0,0.0,0.0
32512,Al1 O4 Rb1 Si1,17.34273,17.65766,16.75065,0.0,0.0,0.0
32552,Al1 B4 Cr3,0.40745,0.58748,0.45748,0.0,0.0,0.0
32581,Al1 Pr1 Si2,-0.01219,-0.01043,0.05231,-0.00014,-0.00024,0.00227
32585,Al2 Pd5 Pu1,1.09601,1.09601,1.5037,0.0,0.0,0.0
32592,Al1 F6 K2 Na1,11.26794,11.26794,11.26794,0.0,0.0,0.0
32606,Al1 Pd1,1.00266,1.00266,1.00266,0.0,0.0,0.0
32626,Al1 Pr1,0.34955,0.11245,0.09174,0.0,0.0,0.0
32672,Al2 Ni1 Tm1,-0.39349,-0.14104,-0.38387,0.0,0.0,0.0
32694,Al1 H3 O3,26.19076,26.60744,25.21242,0.0,0.0,-0.03178
32702,Al3 B4 Nd1 O12,11.52145,11.52145,12.93312,0.0,0.0,0.0
32740,Al1 H1 Na2 O9 Si3,27.5631,27.7255,25.16881,-0.06872,-0.481,-0.34813
32774,Al1 K1 O8 S2,9.02291,9.04388,7.65997,0.0,-0.01415,0.0
33228,Al2 Sn2 Sr3,1.52101,1.55912,1.74046,0.0,0.0,0.0
33234,Al2 Ba3 Sn2,0.37052,0.28238,0.55504,0.0,0.0,0.0
33297,Al1 O4 P1,12.33112,12.34593,12.40662,0.01336,0.00227,-0.00436
33302,Al1 O4 P1,15.07865,15.07866,14.90651,0.0,0.0,0.0
33316,Al2 Ni1 Tb1,0.03745,0.46376,-0.06178,0.0,0.0,0.0
33321,Al1 Li1 O6 Si2,12.56751,12.92544,12.5913,0.00034,-0.0003,-0.26377
33359,Al1 Li1,1.26117,1.26318,1.42129,0.0,0.0,0.0
33446,Al2 Ni1 Y1,0.35715,0.94656,0.43254,0.0,0.0,0.0
33455,Al1 C1 Nb2,0.34936,0.34722,0.10771,0.0,0.0,0.0
33507,Al5 Ni2 Pr1,-0.35908,-0.21443,-0.18804,0.0,0.0,0.0
33537,Al2 Ho1 Ni1,0.12624,0.47512,-0.00997,0.0,0.0,0.0
33658,Al1 F5 Mn1,19.4151,17.45549,19.47728,0.0,0.0,0.0
33678,Al1 F5 K2,4.25689,4.25689,4.98761,0.0,0.0,0.0
33682,Al2 F12 Li3 Na3,86.50225,86.50225,86.50225,0.0,0.0,0.0
33737,Al2 Lu1 Ni1,0.44713,0.47799,0.39252,0.0,0.0,0.0
33755,Al4 Co1 La1,1.42258,1.28626,1.20991,0.0,0.0,0.0
33765,Al2 Cu1 Ir1,0.906,0.83842,0.76947,0.0,0.0,0.0
33786,Al1 Ce1,0.30197,0.16126,0.1146,0.0,0.0,0.0
33855,Al1 C1 Sc2,0.41983,0.42067,0.46686,0.0,0.0,0.0
33863,Al2 Gd1 Ni1,0.86515,1.03739,0.90922,-0.00065,0.0,0.0
33896,Al1 O2 Tl1,2.65007,2.65007,2.50887,0.0,0.0,0.0
34214,Al1 F3,5.55243,5.08908,4.98079,0.37836,0.14825,0.26462
34219,Al1 C1 W2,0.26646,0.2651,0.30408,0.0,0.0,0.0
34412,Al1 Hf1 Pt2,0.70927,0.70452,0.70399,0.0,0.0,0.0
34477,Al3 Y1,0.2083,0.21294,0.25554,0.0,0.0,0.0
34501,Al1 C1 Zr2,0.77809,0.77848,0.44383,0.0,0.0,0.0
34542,Al1 Pt2 Zr1,0.40068,0.40142,0.5352,0.0,0.0,0.0
34550,Al1 Ce3,0.13382,0.13534,0.09959,0.0,0.0,0.0
34584,Al2 Ni1 Yb1,-0.58385,-0.37805,-0.44761,0.0,0.0,0.0
34733,Al1 F3,4.83158,4.83158,5.81996,0.0,0.0,0.0
34747,Al1 Zr3,0.18832,0.18832,0.18832,0.0,0.0,0.0
34760,Al1 Np3,0.4693,0.4693,0.4693,0.0,0.0,0.0
34870,Al3 Nb1,-0.02319,-0.02319,0.04998,0.0,0.0,0.0
34896,Al1 Mn1 Pd2,0.38426,0.38426,0.38426,0.0,0.0,0.0
34903,Al5 La1 Ni2,1.49352,1.47835,1.50988,0.0,0.0,0.0
34950,Al1 Nb1 Ni2,0.72456,0.72456,0.72456,0.0,0.0,0.0
35056,Al1 Cs1 F4,20.42312,20.42312,22.52216,0.0,0.0,0.0
35081,Al1 P3 Si1,0.70854,0.75927,0.86746,0.0,0.0,0.0
35242,Al1 Na1 Si1,1.46665,1.46665,1.56898,0.0,0.0,0.0
35246,Al1 Ge1 Na1,1.24013,1.24013,1.29184,0.0,0.0,0.0
35325,Al1 Na1 O6 Si2,12.59582,12.96256,12.71828,-2e-05,4e-05,0.05202
35330,Al1 B3 Ca1 O7,14.70614,13.95796,14.19885,0.0,0.0,0.0
35424,Al1 Nd1 O3,6.18405,6.18405,5.99442,0.0,0.0,0.0
35428,Al1 O3 Sm1,11.96452,11.82415,11.91181,0.0,0.0,0.0
35706,Al11 Mn4,1.48441,1.38348,1.43916,-0.04297,-0.0616,-0.04648
35742,Al1 Ca1 H1 O5 Si1,20.70598,20.54494,20.97494,0.0,0.0,0.0
36051,Al1 I2 Pd5,2.52112,2.52112,2.75999,0.0,0.0,0.0
36201,Al4 Ca1 O7,14.80508,15.16192,14.76478,-0.01861,0.009,0.17077
36345,Al2 Se3,0.42056,0.3957,0.33815,0.0,0.0,0.02688
36388,Al5 C3 N1,2.12269,2.13154,2.09643,0.0075,0.0001,-8e-05
36392,Al6 C3 N2,1.87809,1.8781,1.486,0.0,0.0,0.0
36396,Al8 C3 N4,3.11767,3.11767,2.78608,0.0,0.0,0.0
36894,Al1 H3,1.34697,1.34697,1.39915,0.0,0.0,0.0
37022,Al2 S4 Zn1,1.55966,1.55966,1.55966,0.0,0.0,0.0
37088,Al1 Li1 O10 Si4,20.61863,20.52038,22.21088,0.0,0.0,0.44582
37138,Al2 Th1,-0.03671,-0.03773,0.02604,-0.00089,0.0,0.0
37655,Al3 Cs2 F12 Li1,22.68871,22.68871,21.25302,0.0,0.0,0.0
37850,Al1 P1 S4,1.27524,1.25641,2.41302,0.0,0.0,0.0
38198,Al1 Li1 Mo2 O8,16.49716,17.80294,18.83457,-1.3652,-2.70744,-3.10036
38202,Al6 Ca4 O13,11.66007,11.66007,11.66007,0.0,0.0,0.0
38606,Al1 Cl4 Li1 O6 S3,17.65518,18.51236,18.48973,0.0,0.0,0.0
38623,Al1 F4 K1,14.73189,14.73189,14.59112,0.0,0.0,0.0
38968,Al1 O4 P1,7.38764,7.02675,6.88508,0.0,0.0,0.0
39191,Al1 H1 O2,8.09383,8.46625,8.57467,0.0,0.0,0.0
39219,Al1 B1 Mo1,0.32881,0.05337,0.30613,0.0,0.0,0.0
39364,Al2 Ba1 O4,8.59561,8.53272,8.50297,0.05077,0.00144,0.00118
39556,Al2 O5 Si1,22.16786,22.29847,21.40273,-0.13266,0.26592,0.15989
40083,Al1,-0.0557,-0.0557,-0.0557,0.0,0.0,0.0
41806,Al3 H6 K1 O14 S2,15.36481,15.36482,14.27259,0.0,0.0,0.0
41895,Al4 C1 O4,8.14439,8.90557,8.80202,0.0,0.0,0.0
42117,Al4 Bi2 O9,18.55272,18.50865,19.03009,0.0,0.0,0.0
42133,Al1 B2 Cr2,0.21882,0.15692,0.12516,0.0,0.0,0.0
42237,Al5 B1 O9,18.35263,19.33908,18.65279,0.0,0.0,0.0
42275,Al3 B4 O12 Y1,11.47711,11.47711,12.92153,0.0,0.0,0.0
42367,Al2 Ca1 Si2,0.02081,0.02543,0.09725,0.0,0.00055,0.0
42436,Al24 Ce3 Cu8 Mn1,6.70312,6.70312,6.70312,0.0,0.0,0.0
42454,Al1 B2 Fe2,0.40484,0.23879,0.61593,0.0,0.0,0.0
42605,Al1 B2 Li3 O6,8.15172,7.70164,9.33805,-0.10059,0.29824,0.61035
42714,Al1 F4 Na1,7.85411,7.85411,7.10438,0.0,0.0,0.0
42776,Al1 Ce1 Co1,1.22451,0.92627,1.45362,0.0,0.0,0.00206
43203,Al1 Li1 O4 Si1,13.16504,13.16505,14.19538,0.0,0.0,0.0
43245,Al1 Cl3 H12 O6,13.55342,13.55342,12.22557,0.0,0.0,0.0
43393,Al2 Cl8 Co1,10.25081,9.6114,10.11311,0.0,0.0,0.11687
43488,Al1 Na1 O2,2.06658,2.06658,2.1352,0.0,0.0,0.0
43552,Al1 H4 Li1,4.62017,4.2425,4.97315,-7e-05,7e-05,0.08724
43659,Al2 Mg1 O4,8.09122,8.09122,8.09122,0.0,0.0,0.0
44469,Al12 Mg17,-0.11325,-0.11325,-0.11325,0.0,0.0,0.0
44726,Al1 Li1 O2,8.73943,8.73943,8.5287,0.0,0.0,0.0
45103,Al1 Nb1 O4,8.6509,8.70007,8.67123,0.0,0.0,-0.02537
45151,Al2 O5 Ti1,10.60479,10.54079,10.38014,0.0,0.0,0.0
45368,Al2 O5 Si1,21.40577,21.11729,21.05859,0.0,0.0,0.0
45607,Al1 P1,-0.05607,-0.05607,-0.05607,0.0,0.0,0.0
45617,Al2 O4 Zn1,8.37362,8.37362,8.37362,0.0,0.0,0.0
45651,Al1 As1 O4,5.14824,5.14824,5.58686,0.0,0.0,0.0
45712,Al2 Ca2 O7 Si1,14.43155,14.43155,15.29285,0.0,0.0,0.0
45871,Al1 Sb1,0.0217,0.0217,0.0217,0.0,0.0,0.0
45998,Al1 Ca1 F6 Li1,22.61792,22.63606,21.93296,0.0157,-0.01179,-0.00681
46100,Al2 Pb2 Sr1,4.31843,4.31843,6.96248,0.0,0.0,0.0
46141,Al1 B2 Mn2,0.30733,0.33478,0.31989,0.0,0.0,0.0
46226,Al1 Cu1 O2,1.82919,1.82919,1.72826,0.0,0.0,0.0
46261,Al1 F5 Tl2,14.08807,16.17104,18.08928,0.0,0.0,0.0
46269,Al3 F14 Na5,50.22895,50.22895,50.52282,0.0,0.0,0.0
46275,Al2 Cd1 S4,1.62939,1.62939,1.43133,0.0,0.0,0.0
46279,Al2 Hg1 S4,0.70367,0.70367,0.5136,0.0,0.0,0.0
46283,Al2 Se4 Zn1,0.52591,0.52591,0.46152,0.0,0.0,0.0
46287,Al2 Cd1 Se4,1.45721,1.45721,1.4419,0.0,0.0,0.0
46291,Al2 Hg1 Se4,1.22121,1.22121,1.10333,0.0,0.0,0.0
46295,Al2 Te4 Zn1,0.70119,0.70119,0.55083,0.0,0.0,0.0
46299,Al2 Cd1 Te4,1.54045,1.54045,1.06826,0.0,0.0,0.0
46303,Al2 Hg1 Te4,0.9918,0.9918,0.64232,0.0,0.0,0.0
46416,Al2 O5 Si1,23.63591,21.56024,21.12135,0.0,0.0,0.0
46525,Al1 Cl7 Te1,10.46303,11.06969,10.84142,0.00012,6e-05,0.19258
47014,Ag1 Al1 Cs1 F6,62.5691,61.78051,57.84931,0.0,0.0,0.0
47027,Al3 Na7 O8,17.48156,18.20762,17.5333,-0.03575,0.28711,0.07481
47130,Al2 O4 Sr1,25.95247,23.2415,22.94446,-0.00444,-0.01264,-0.3972
47185,Al1 Cl6 I1,5.0074,5.07023,5.05217,0.0,0.0,0.25976
47653,Al1 H3 O3,13.59586,13.40572,13.31627,0.00244,0.0004,2.33299
48050,Al1 O3 Y1,4.79745,4.81026,7.44512,0.01116,2e-05,4e-05
48138,Al8 Fe1 Mg3 Si6,0.27019,0.26239,0.34164,-0.00609,-0.00534,0.00934
48221,Al1 Cl4 N1 S2,3.86963,3.34219,1.71999,0.0,0.0,0.0
48572,Al1 B1 Ca1 O4,17.22989,17.65626,17.27195,0.0,0.0,0.0
48620,Al1 F6 K2 Li1,32.39848,32.41638,32.65742,0.01544,-0.00309,0.00541
48706,Al1 Cl1 O1,1.76459,2.10247,1.42985,0.0,0.0,0.0
48895,Al1 K1 Mo2 O8,9.16682,9.19096,8.33631,0.0,0.00084,0.0
49085,Al1 Li1 O2,2.0469,2.0469,2.19812,0.0,0.0,0.0
49140,Al1 Cs1 O2,4.12266,4.12266,4.12266,0.0,0.0,0.0
49144,Al1 O2 Rb1,4.48454,4.48454,4.48454,0.0,0.0,0.0
49195,Al6 Ca4 O16 S1,18.23984,18.23984,18.23984,0.0,0.0,0.0
49199,Al6 Ca4 O16 W1,20.20686,20.20686,20.20686,0.0,0.0,0.0
49203,Al6 O16 S1 Sr4,16.78416,16.78416,16.78416,0.0,0.0,0.0
49207,Al6 O16 Sr4 W1,18.51743,18.51743,18.51743,0.0,0.0,0.0
49328,Al1 La1 O3,2.80073,2.80073,2.84868,0.0,0.0,0.0
49453,Al1 Cu1 S2,1.90536,1.90536,2.00977,0.0,0.0,0.0
49457,Al1 Cu1 Se2,0.1742,0.1742,0.31576,0.0,0.0,0.0
49461,Al1 Cu1 Te2,1.64659,1.64659,1.72372,0.0,0.0,0.0
49503,Ag1 Al1 S2,1.03973,1.03973,1.18769,0.0,0.0,0.0
49507,Ag1 Al1 Se2,2.83556,2.83556,3.13949,0.0,0.0,0.0
49511,Ag1 Al1 Te2,2.08044,2.08044,2.25148,0.0,0.0,0.0
49633,Al2 O1,1.74922,1.74922,1.74922,-0.00347,-0.00347,-0.00347
49637,Al1 O1,0.47557,0.47557,0.47557,0.0,0.0,0.0
49730,Al1 O2 Tl1,4.71745,4.71745,4.10557,0.0,0.0,0.0
49867,Al1 F3,20.74088,20.78569,24.47781,0.02681,-0.00442,0.00801
50129,Al1 N1 Zr3,1.36344,1.24337,1.29739,0.0,0.0,0.0
50217,Al1 As1 F1 Na1 O4,13.05561,13.2803,12.91615,-0.0275,0.00021,0.15977
50225,Al5 Co2,2.44202,2.45978,2.09758,0.00073,0.0,0.0
50231,Al2 Ca1,-0.01981,-0.01981,-0.01981,0.0,0.0,0.0
51076,Al2 Be1 O4,14.78238,16.13196,15.79793,0.0,0.0,0.0
51136,Al1 N1,1.10264,1.1061,1.18322,0.003,0.0,0.0
51182,Al1 Li1 O10 Si4,20.06453,19.7645,21.52693,-0.0004,0.00029,0.37599
51245,Al1 Cu1 O2,4.52811,4.53642,4.10261,0.00715,-9e-05,0.00011
51794,Al2 Ca3 Ge3,1.41417,0.80474,1.61455,0.0,0.0,0.0
51989,Al2 O12 S3,25.89907,25.89907,26.55996,0.0,0.0,0.0
52119,Al1 As3 Ca3,0.16038,-0.62041,0.53052,0.0,0.0,0.0
52123,Al1 Ba3 Sb3,0.212,0.72411,0.6719,0.0,0.0,0.0
52149,Al1 Ge1 O5 Y1,21.72225,21.5733,20.84885,0.0,0.0,0.0
52165,Al4 Ba1 S7,1.64423,1.56067,1.7447,0.0,0.0,0.0
52254,Al1 F7 Mg1 Na2,26.2108,26.63372,25.97929,0.0,0.0,0.0
52258,Al1 F7 Mg1 Na2,26.1906,26.62368,25.99455,0.0,0.0,0.0
52315,Al2 O4 Pb1,8.64319,9.06109,8.76686,-0.00933,0.01044,-0.07177
52399,Al2 Gd2 O7 Sr1,7.02594,7.02594,6.66501,0.0,0.0,0.0
52633,Al1 Ba2 In1 O5,22.63521,22.64437,21.67985,0.01336,0.00114,-0.00841
52665,Al1 Cs1 F4 H4 O2,17.04841,16.20588,18.33606,0.0,0.0,0.72643
52723,Al1 O4 Ta1,8.29802,8.20414,8.21683,0.0,0.0,0.14045
52949,Al1 N1,0.99106,1.32595,0.99279,0.0,0.0,0.0
52962,Al1 O3 Sc1,12.86325,12.6706,13.07018,0.0,0.0,0.0
52968,Al1 N1,0.93784,0.93633,1.15516,0.0,0.0,0.0
52995,Al1 B1 Mg1 O4,16.82833,16.41076,16.15537,0.0,0.0,0.0
53001,Al1 K1 O4 Si1,8.77885,8.81223,8.77131,0.02874,0.0,0.0
53142,Al1 Be1 Cl1 Na4 O12 Si4,13.33985,13.33985,13.06936,0.0,0.0,0.0
53155,Al1 F6 Li3,41.23723,44.60064,44.79822,0.0,0.0,0.0
53204,Al4 O7 Sr1,25.04982,24.52744,20.78872,0.0,0.0,0.0
53219,Al1 Na1 O8 Si3,26.61185,16.79955,19.72906,-3.06575,0.85207,0.50085
53223,Al1 Na1 O4 Si1,11.55167,11.55167,11.55167,0.00479,0.00479,0.00479
53318,Al1 Cl4 Cu1,4.51965,4.51965,4.80103,0.0,0.0,0.0
53430,Al2 Cl8 Ti1,6.30421,6.93541,6.25175,0.0,0.0,0.52169
53907,Al1 O3 Pr1,6.21889,6.21889,6.28584,0.0,0.0,0.0
53912,Al1 Nd1 O3,6.13403,6.13403,6.22226,0.0,0.0,0.0
54067,Al1 Cl7 S1,5.82885,5.8978,5.96412,0.0,0.0,0.1313
54264,Al1 F3,13.52832,13.52832,15.60856,0.0,0.0,0.0
54369,Al2 Mg2 Se5,0.24915,0.2477,0.45716,0.00103,0.00098,0.00138
54632,Al1 Ca3 Sb3,0.6079,-0.84194,0.17826,0.0,0.0,0.0
54636,Al2 Bi6 Ca5,24.77967,22.65584,25.83381,0.0,0.0,0.0
54937,Al1 F6 Li1 Sm1,19.5526,19.5552,26.26278,0.00226,0.0,0.0
54948,Al1 Mo4 S8,1.21743,1.21743,1.21743,0.0,0.0,0.0
54954,Al1 Ni1 Zr1,0.89754,0.89426,1.33495,-0.00284,0.0,0.0
54958,Al1 Mo4 S8,1.33281,1.33281,1.28532,0.0,0.0,0.0
54973,Al1 Mg1 Y1,0.18659,0.18719,0.22247,0.00052,0.0,0.0
55036,Al4 Ge2 Ni1 Tb2,-0.02032,-0.02032,-0.06064,0.0,0.0,0.0
55152,Al2 Hf6 Pt1,0.84934,0.8291,0.97712,-0.01752,0.0,0.0
55194,Al1 Ho1 Ni1,1.56815,1.56796,1.84289,-0.00016,0.0,0.0
55223,Al1 Ba1 F5,51.28286,51.87765,49.10639,-0.00031,0.0065,-0.00013
55264,Al1 Cu1 Tb1,1.10722,1.10502,0.9118,-0.0019,0.0,0.0
55268,Al1 Gd1 Ni1,1.32508,1.32782,1.78374,0.00238,0.0,0.0
55272,Al1 Cu1 Gd1,0.84453,0.84222,0.66456,-0.002,0.0,0.0
55280,Al1 Ce1 Pd1,1.12191,1.12109,1.19189,-0.00072,0.0,0.0
55318,Al1 Cu1 Ho1,0.77904,0.77749,0.69501,-0.00135,0.0,0.0
55326,Al1 Cu1 Yb1,1.30417,1.3034,1.92043,-0.00067,0.0,0.0
55332,Al1 Cu1 Y1,1.29665,1.29506,1.37786,-0.00137,0.0,0.0
55407,Al4 C4 Th1,0.40612,0.40612,0.51227,0.0,0.0,0.0
55503,Al1 Au1 Lu1,0.47432,0.47089,0.98718,-0.00297,0.0,0.0
55523,Al1 F6 K2 Li1,12.70566,12.70566,17.28567,0.0,0.0,0.0
55547,Al1 Pd1 Y1,0.91355,0.91182,1.19724,-0.0015,0.0,0.0
55772,Al1 Er1 Pd1,1.0531,1.05083,1.34825,-0.00196,0.0,0.0
55777,Al1 Lu1 Pd1,1.09544,1.09519,1.64599,-0.00022,0.0,0.0
55783,Al1 Cu1 Dy1,0.937,0.93484,0.97281,-0.00187,0.0,0.0
55788,Al1 Cu1 Er1,1.13857,1.13616,1.68334,-0.00208,0.0,0.0
55793,Al1 Cu1 Sm1,-0.84995,-0.85391,-0.95479,-0.00343,0.0,0.0
55794,Al1 Ir1 Th1,0.08106,0.08012,-0.12713,-0.00082,0.0,0.0
55848,Al3 Ge2 Ni1 Y3,0.00848,0.00804,0.15385,-0.00038,0.0,0.0
55870,Al1 Li1 O4 Si1,13.21957,13.21957,12.59146,0.0,0.0,0.0
55920,Al1 I6 Sb1,0.17432,0.12155,0.27507,0.0,0.0,-0.02781
55949,Al1 Cu1 Nd1,0.4953,0.49375,0.01924,-0.00135,0.0,0.0
55978,Al1 Ni1 Yb1,0.40913,0.40828,1.67219,-0.00074,0.0,0.0
55991,Al1 Cu1 Tm1,1.11976,1.11566,1.04795,-0.00355,0.0,0.0
56083,Al2 Mg1 S4,1.85855,1.47681,1.86743,0.0,0.0,0.0
56117,Al1 Br3 N1 S1,3.20812,3.53963,2.60106,0.0,0.0,-0.13146
56128,Al1 Ce1 Cu1,1.63566,1.63342,2.13119,-0.00194,0.0,0.0
56210,Al2 Ge2 Y1,0.55257,0.56498,0.26072,0.00684,-0.00346,0.00782
56311,Al2 Br8 Ti1,3.00775,2.56019,3.49413,0.0,0.0,0.0
56337,Al1 Pt1 Zr1,0.72344,0.7238,0.63353,0.00031,0.0,0.0
56619,Al1 Rh1 Th1,-0.05512,-0.05682,-0.0178,-0.00148,0.0,0.0
56655,Al2 Cl8 Ti1,8.7981,8.47994,8.13224,0.00022,-0.00035,-0.01309
56658,Al1 Cl3,2.18974,2.12029,2.52457,0.0,0.0,0.01505
56705,Al3 Li12 Si4,10.5654,10.5654,10.5654,0.0,0.0,0.0
56768,Al1 Ni1 Tm1,-1.06354,-1.06526,-0.62525,-0.00148,0.0,0.0
56790,Al1 Ca1 F6 Li1,22.35022,22.46711,21.84042,-0.04739,0.02198,0.02512
